t,w
2016-01-29 16:11:00,0.0
2016-01-29 17:11:00,0.0
2016-01-29 18:11:00,0.0
2016-01-29 19:11:00,0.0
2016-01-29 20:11:00,0.0
2016-01-29 21:11:00,0.0
2016-01-29 22:11:00,0.0
2016-01-29 23:11:00,0.0
2016-01-30 00:11:00,0.0
2016-01-30 01:11:00,0.0
2016-01-30 02:11:00,0.0
2016-01-30 03:11:00,0.0
2016-01-30 04:11:00,0.0
2016-01-30 05:11:00,0.0
2016-01-30 06:11:00,0.0
2016-01-30 07:11:00,0.0
2016-01-30 08:11:00,801.855
2016-01-30 09:11:00,4026.8879999999995
2016-01-30 10:11:00,704.52
2016-01-30 11:11:00,3257.478
2016-01-30 12:11:00,1410.894
2016-01-30 13:11:00,849.132
2016-01-30 14:11:00,647.5095
2016-01-30 15:11:00,598.842
2016-01-30 16:11:00,0.0
2016-01-30 17:11:00,0.0
2016-01-30 18:11:00,0.0
2016-01-30 19:11:00,0.0
2016-01-30 20:11:00,0.0
2016-01-30 21:11:00,0.0
2016-01-30 22:11:00,0.0
2016-01-30 23:11:00,0.0
2016-01-31 00:11:00,0.0
2016-01-31 01:11:00,0.0
2016-01-31 02:11:00,0.0
2016-01-31 03:11:00,0.0
2016-01-31 04:11:00,0.0
2016-01-31 05:11:00,0.0
2016-01-31 06:11:00,0.0
2016-01-31 07:11:00,0.0
2016-01-31 08:11:00,1979.1450000000004
2016-01-31 09:11:00,5026.194
2016-01-31 10:11:00,8450.068500000001
2016-01-31 11:11:00,11732.5755
2016-01-31 12:11:00,5915.187
2016-01-31 13:11:00,2796.2954999999997
2016-01-31 14:11:00,850.5225
2016-01-31 15:11:00,242.41050000000004
2016-01-31 16:11:00,0.0
2016-01-31 17:11:00,0.0
2016-01-31 18:11:00,0.0
2016-01-31 19:11:00,0.0
2016-01-31 20:11:00,0.0
2016-01-31 21:11:00,0.0
2016-01-31 22:11:00,0.0
2016-01-31 23:11:00,0.0
2016-02-01 00:11:00,0.0
2016-02-01 01:11:00,0.0
2016-02-01 02:11:00,0.0
2016-02-01 03:11:00,0.0
2016-02-01 04:11:00,0.0
2016-02-01 05:11:00,0.0
2016-02-01 06:11:00,0.0
2016-02-01 07:11:00,0.0
2016-02-01 08:11:00,334.647
2016-02-01 09:11:00,1579.1445
2016-02-01 10:11:00,2055.159
2016-02-01 11:11:00,1956.4335000000003
2016-02-01 12:11:00,1498.0320000000002
2016-02-01 13:11:00,1460.025
2016-02-01 14:11:00,728.6220000000001
2016-02-01 15:11:00,190.4985
2016-02-01 16:11:00,0.0
2016-02-01 17:11:00,0.0
2016-02-01 18:11:00,0.0
2016-02-01 19:11:00,0.0
2016-02-01 20:11:00,0.0
2016-02-01 21:11:00,0.0
2016-02-01 22:11:00,0.0
2016-02-01 23:11:00,0.0
2016-02-02 00:11:00,0.0
2016-02-02 01:11:00,0.0
2016-02-02 02:11:00,0.0
