t,w
2016-01-15 10:11:00,84022.985119557
2016-01-15 11:11:00,100753.5105731583
2016-01-15 12:11:00,11257.1343914172
2016-01-15 13:11:00,103128.9462565098
2016-01-15 14:11:00,28261.4332617342
2016-01-15 15:11:00,1112.6656139214
2016-01-15 16:11:00,8567.555006373
2016-01-15 17:11:00,72186.78029629441
2016-01-15 18:11:00,40671.0424894686
2016-01-15 19:11:00,141191.3129602173
2016-01-15 20:11:00,102884.5240657377
2016-01-15 21:11:00,120815.2868139063
2016-01-15 22:11:00,53176.081558122605
2016-01-15 23:11:00,6045.1565029349995
2016-01-16 00:11:00,21104.2326731643
2016-01-16 01:11:00,50086.9638721914
2016-01-16 02:11:00,127413.5557924878
2016-01-16 03:11:00,126467.6029311024
2016-01-16 04:11:00,23644.1636262084
2016-01-16 05:11:00,75784.5059098347
2016-01-16 06:11:00,98151.8813910756
2016-01-16 07:11:00,10811.7929019738
2016-01-16 08:11:00,62457.4290481845
2016-01-16 09:11:00,24364.9676229795
2016-01-16 10:11:00,69638.37897456
2016-01-16 11:11:00,72106.1360108265
2016-01-16 12:11:00,44838.1287001824
2016-01-16 13:11:00,55799.381413644005
2016-01-16 14:11:00,26538.474509193904
2016-01-16 15:11:00,67269.7969508631
2016-01-16 16:11:00,104263.8291269157
2016-01-16 17:11:00,86233.110328662
2016-01-16 18:11:00,115117.6150298163
2016-01-16 19:11:00,6568.7923498329
2016-01-16 20:11:00,51524.673810225
2016-01-16 21:11:00,91915.8161825112
2016-01-16 22:11:00,25048.781916084303
2016-01-16 23:11:00,26116.5251453964
2016-01-17 00:11:00,58232.9373213225
2016-01-17 01:11:00,99711.20287630259
2016-01-17 02:11:00,9852.8778080964
2016-01-17 03:11:00,73567.2140012535
2016-01-17 04:11:00,89033.10400757189
2016-01-17 05:11:00,9223.6081801545
2016-01-17 06:11:00,69236.6100157215
2016-01-17 07:11:00,136243.9952625114
2016-01-17 08:11:00,61290.9385683474
2016-01-17 09:11:00,53314.7980136871
2016-01-17 10:11:00,135755.7751036179
2016-01-17 11:11:00,31624.4385236208
2016-01-17 12:11:00,53168.221550192095
2016-01-17 13:11:00,130723.00482268499
2016-01-17 14:11:00,152601.23228293352
2016-01-17 15:11:00,6079.5601300269
2016-01-17 16:11:00,51658.430307419105
2016-01-17 17:11:00,86546.2539407862
2016-01-17 18:11:00,127417.08077935319
2016-01-17 19:11:00,85366.8583630764
2016-01-17 20:11:00,30788.8732761588
2016-01-17 21:11:00,102663.67383108869
2016-01-17 22:11:00,53781.8419510977
2016-01-17 23:11:00,68892.0324586164
2016-01-18 00:11:00,99883.37457144419
2016-01-18 01:11:00,118962.6958523751
2016-01-18 02:11:00,84786.9561516153
2016-01-18 03:11:00,12324.3102349026
2016-01-18 04:11:00,110238.86892603089
2016-01-18 05:11:00,33915.7390445808
2016-01-18 06:11:00,37850.4387488139
2016-01-18 07:11:00,121033.239791046
2016-01-18 08:11:00,40578.178137198905
2016-01-18 09:11:00,177183.4499097135
2016-01-18 10:11:00,108046.0617054786
2016-01-18 11:11:00,107475.1889394909
2016-01-18 12:11:00,53690.105480193604
2016-01-18 13:11:00,97950.5674955016
2016-01-18 14:11:00,93215.67860622931
2016-01-18 15:11:00,73934.9937711066
2016-01-18 16:11:00,16540.264481568298
2016-01-18 17:11:00,84525.1147599078
2016-01-18 18:11:00,74635.236305487
2016-01-18 19:11:00,110148.3410156118
2016-01-18 20:11:00,83110.1308817208
2016-01-18 21:11:00,75479.1024360648
2016-01-18 22:11:00,70270.8031006245
2016-01-18 23:11:00,15348.621771238799
2016-01-19 00:11:00,34269.0244953441
2016-01-19 01:11:00,55858.124476367404
2016-01-19 02:11:00,25163.1524410761
2016-01-19 03:11:00,85073.684165844
2016-01-19 04:11:00,1491.935134866
2016-01-19 05:11:00,32371.3951538076
2016-01-19 06:11:00,98031.24117245911
2016-01-19 07:11:00,61816.807875801
2016-01-19 08:11:00,16452.079987714802
2016-01-19 09:11:00,90274.85901662579
2016-01-19 10:11:00,75366.6812696358
2016-01-19 11:11:00,8256.415224456301
2016-01-19 12:11:00,28711.617922105797
2016-01-19 13:11:00,71874.9638158926
2016-01-19 14:11:00,51406.1201150112
2016-01-19 15:11:00,47874.5609331825
2016-01-19 16:11:00,33862.9464113193
2016-01-19 17:11:00,77587.7023444182
2016-01-19 18:11:00,86417.7018601083
2016-01-19 19:11:00,77469.3126096681
2016-01-19 20:11:00,54452.8947898749
2016-01-19 21:11:00,31433.3666053308
2016-01-19 22:11:00,39863.8424953131
2016-01-19 23:11:00,60082.5088769103
2016-01-20 00:11:00,49583.0390092026
2016-01-20 01:11:00,55535.140678168806
2016-01-20 02:11:00,53936.841202467294
2016-01-20 03:11:00,91685.40987528121
2016-01-20 04:11:00,89578.9183722642
2016-01-20 05:11:00,93898.0957084599
2016-01-20 06:11:00,126487.3676403414
2016-01-20 07:11:00,70981.566401592
2016-01-20 08:11:00,129301.9189196394
2016-01-20 09:11:00,3257.7850836069
2016-01-20 10:11:00,94358.79717126391
2016-01-20 11:11:00,47668.5993106422
2016-01-20 12:11:00,131871.6783163395
2016-01-20 13:11:00,34561.9804695066
2016-01-20 14:11:00,32258.130494841902
2016-01-20 15:11:00,26186.5910613846
2016-01-20 16:11:00,84302.04661662629
2016-01-20 17:11:00,18248.432166264298
2016-01-20 18:11:00,102870.2591143788
